,AskOrder,BidOrder,BSFlags,FunctionCode,Date,Price,Time,Volume,Amount
2018-05-18 09:25:01.170,26592,56921,B,,20180518,723.99,92501170,200,144798.0
2018-05-18 09:25:01.170,26592,66317,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,26592,66591,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,26592,70368,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,26592,77464,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,26592,85313,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,9413,86520,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,9413,89199,B,,20180518,723.99,92501170,600,434394.0
2018-05-18 09:25:01.170,69021,93996,B,,20180518,723.99,92501170,300,217197.0
2018-05-18 09:25:01.170,69879,93996,B,,20180518,723.99,92501170,600,434394.0
2018-05-18 09:25:01.170,72093,93996,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,77700,93996,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,79984,93996,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,85738,93996,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,86496,93996,B,,20180518,723.99,92501170,200,144798.0
2018-05-18 09:25:01.170,89941,93996,B,,20180518,723.99,92501170,4100,2968359.0
2018-05-18 09:25:01.170,93980,93996,B,,20180518,723.99,92501170,1300,941187.0
2018-05-18 09:25:01.170,95491,93996,S,,20180518,723.99,92501170,1100,796389.0
2018-05-18 09:25:01.170,71535,26590,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,91715,67438,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,95027,67439,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,95027,28359,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,95027,92665,S,,20180518,723.99,92501170,300,217197.0
2018-05-18 09:25:01.170,95027,88951,S,,20180518,723.99,92501170,300,217197.0
2018-05-18 09:25:01.170,86027,81417,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,86027,59639,S,,20180518,723.99,92501170,200,144798.0
2018-05-18 09:25:01.170,84841,62216,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,92382,5720,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,92382,91850,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,92382,89910,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,92382,83315,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,92382,85610,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,93973,86945,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,94994,88068,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,95418,88241,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,93870,91159,S,,20180518,723.99,92501170,400,289596.0
2018-05-18 09:25:01.170,93870,87672,S,,20180518,723.99,92501170,300,217197.0
2018-05-18 09:25:01.170,93870,94888,B,,20180518,723.99,92501170,3500,2533965.0
2018-05-18 09:25:01.170,94322,94888,B,,20180518,723.99,92501170,3500,2533965.0
2018-05-18 09:25:01.170,94322,52257,S,,20180518,723.99,92501170,500,361995.0
2018-05-18 09:25:01.170,94322,58794,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,94322,70171,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,70171,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,72378,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,79170,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,85181,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,86328,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,87535,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,86276,S,,20180518,723.99,92501170,1300,941187.0
2018-05-18 09:25:01.170,88796,87771,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,84344,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,85405,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,57344,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,60190,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,70164,S,,20180518,723.99,92501170,300,217197.0
2018-05-18 09:25:01.170,88796,85107,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,92005,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,86124,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,88254,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,80394,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,82996,S,,20180518,723.99,92501170,1000,723990.0
2018-05-18 09:25:01.170,88796,86394,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,88919,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,93926,B,,20180518,723.99,92501170,3000,2171970.0
2018-05-18 09:25:01.170,88796,92699,B,,20180518,723.99,92501170,300,217197.0
2018-05-18 09:25:01.170,88796,26405,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,63125,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,75722,S,,20180518,723.99,92501170,200,144798.0
2018-05-18 09:25:01.170,88796,77302,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,79933,S,,20180518,723.99,92501170,200,144798.0
2018-05-18 09:25:01.170,88796,81702,S,,20180518,723.99,92501170,200,144798.0
2018-05-18 09:25:01.170,88796,83519,S,,20180518,723.99,92501170,500,361995.0
2018-05-18 09:25:01.170,88796,84005,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,84211,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,93367,B,,20180518,723.99,92501170,2000,1447980.0
2018-05-18 09:25:01.170,88796,94944,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,92911,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,4826,S,,20180518,723.99,92501170,1000,723990.0
2018-05-18 09:25:01.170,88796,6132,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,64588,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,66766,S,,20180518,723.99,92501170,400,289596.0
2018-05-18 09:25:01.170,88796,70500,S,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,71229,S,,20180518,723.99,92501170,200,144798.0
2018-05-18 09:25:01.170,88796,90844,B,,20180518,723.99,92501170,300,217197.0
2018-05-18 09:25:01.170,88796,91116,B,,20180518,723.99,92501170,200,144798.0
2018-05-18 09:25:01.170,88796,91457,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,91468,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,91908,B,,20180518,723.99,92501170,2000,1447980.0
2018-05-18 09:25:01.170,88796,93229,B,,20180518,723.99,92501170,500,361995.0
2018-05-18 09:25:01.170,88796,94089,B,,20180518,723.99,92501170,100,72399.0
2018-05-18 09:25:01.170,88796,94403,B,,20180518,723.99,92501170,2800,2027172.0
2018-05-18 09:30:00.090,95694,93256,S,,20180518,723.63,93000090,100,72363.0
2018-05-18 09:30:00.110,88796,95733,B,,20180518,723.99,93000110,300,217197.0
2018-05-18 09:30:00.150,88796,95784,B,,20180518,723.99,93000150,100,72399.0
2018-05-18 09:30:00.320,96202,94443,S,,20180518,723.55,93000320,100,72355.0
2018-05-18 09:30:00.380,88796,96772,B,,20180518,723.99,93000380,300,217197.0
2018-05-18 09:30:00.540,98446,80653,S,,20180518,723.21,93000540,100,72321.0
2018-05-18 09:30:00.580,97860,98862,B,,20180518,723.98,93000580,100,72398.0
2018-05-18 09:30:00.580,88796,98862,B,,20180518,723.99,93000580,100,72399.0
2018-05-18 09:30:00.710,88796,100607,B,,20180518,723.99,93000710,100,72399.0
2018-05-18 09:30:00.790,88796,101234,B,,20180518,723.99,93000790,100,72399.0
2018-05-18 09:30:00.860,88796,102234,B,,20180518,723.99,93000860,100,72399.0
2018-05-18 09:30:01.080,104660,80653,S,,20180518,723.21,93001080,100,72321.0
2018-05-18 09:30:01.160,88796,105897,B,,20180518,723.99,93001160,2000,1447980.0
2018-05-18 09:30:01.240,106943,106181,S,,20180518,723.68,93001240,100,72368.0
2018-05-18 09:30:01.350,107565,108167,B,,20180518,723.98,93001350,100,72398.0
2018-05-18 09:30:01.420,107565,109034,B,,20180518,723.98,93001420,100,72398.0
2018-05-18 09:30:01.420,108943,109034,B,,20180518,723.98,93001420,100,72398.0
2018-05-18 09:30:01.730,108943,112229,B,,20180518,723.98,93001730,100,72398.0
2018-05-18 09:30:01.800,112885,109978,S,,20180518,723.63,93001800,200,144726.0
2018-05-18 09:30:01.800,112885,80653,S,,20180518,723.21,93001800,100,72321.0
2018-05-18 09:30:01.800,112885,95814,S,,20180518,723.18,93001800,700,506225.99999999994
2018-05-18 09:30:01.830,91290,113228,B,,20180518,723.99,93001830,100,72399.0
2018-05-18 09:30:01.830,91297,113228,B,,20180518,723.99,93001830,100,72399.0
2018-05-18 09:30:01.830,92269,113228,B,,20180518,723.99,93001830,100,72399.0
2018-05-18 09:30:01.830,94185,113228,B,,20180518,723.99,93001830,200,144798.0
2018-05-18 09:30:01.830,103336,113228,B,,20180518,723.99,93001830,100,72399.0
2018-05-18 09:30:01.830,104869,113228,B,,20180518,723.99,93001830,600,434394.0
2018-05-18 09:30:01.860,113455,113228,S,,20180518,723.99,93001860,200,144798.0
2018-05-18 09:30:02.070,66950,114625,B,,20180518,724.08,93002070,100,72408.0
2018-05-18 09:30:02.150,112345,116145,B,,20180518,724.08,93002150,100,72408.0
2018-05-18 09:30:02.150,116174,114161,S,,20180518,724.0,93002150,100,72400.0
2018-05-18 09:30:02.220,63443,116822,B,,20180518,724.1,93002220,100,72410.0
2018-05-18 09:30:02.220,117869,115200,S,,20180518,724.0,93002220,200,144800.0
2018-05-18 09:30:02.220,117903,115200,S,,20180518,724.0,93002220,100,72400.0
2018-05-18 09:30:02.310,75239,118805,B,,20180518,724.1,93002310,100,72410.0
2018-05-18 09:30:02.420,120435,115200,S,,20180518,724.0,93002420,200,144800.0
2018-05-18 09:30:02.420,121697,116186,S,,20180518,724.0,93002420,900,651600.0
2018-05-18 09:30:02.610,123115,123097,S,,20180518,724.01,93002610,100,72401.0
2018-05-18 09:30:02.610,123115,116186,S,,20180518,724.0,93002610,100,72400.0
2018-05-18 09:30:02.610,123416,116186,S,,20180518,724.0,93002610,300,217200.0
2018-05-18 09:30:02.670,124599,116186,S,,20180518,724.0,93002670,100,72400.0
2018-05-18 09:30:02.720,125029,116186,S,,20180518,724.0,93002720,100,72400.0
2018-05-18 09:30:02.720,125150,116186,S,,20180518,724.0,93002720,100,72400.0
2018-05-18 09:30:02.840,126463,116186,S,,20180518,724.0,93002840,100,72400.0
2018-05-18 09:30:03.120,129177,126489,S,,20180518,724.01,93003120,100,72401.0
2018-05-18 09:30:03.250,130196,116186,S,,20180518,724.0,93003250,100,72400.0
2018-05-18 09:30:03.470,131513,116186,S,,20180518,724.0,93003470,100,72400.0
2018-05-18 09:30:03.550,131895,116186,S,,20180518,724.0,93003550,100,72400.0
2018-05-18 09:30:03.700,132474,116186,S,,20180518,724.0,93003700,100,72400.0
2018-05-18 09:30:03.930,77019,133310,B,,20180518,724.1,93003930,100,72410.0
2018-05-18 09:30:03.930,78288,133310,B,,20180518,724.1,93003930,100,72410.0
2018-05-18 09:30:03.930,79741,133310,B,,20180518,724.1,93003930,100,72410.0
2018-05-18 09:30:03.990,132473,133422,B,,20180518,724.1,93003990,100,72410.0
2018-05-18 09:30:04.760,135547,133422,S,,20180518,724.1,93004760,100,72410.0
2018-05-18 09:30:04.910,136048,134202,S,,20180518,724.1,93004910,100,72410.0
2018-05-18 09:30:04.940,136086,134202,S,,20180518,724.1,93004940,100,72410.0
2018-05-18 09:30:05.440,137300,135140,S,,20180518,724.1,93005440,200,144820.0
2018-05-18 09:30:05.440,137300,135519,S,,20180518,724.1,93005440,400,289640.0
2018-05-18 09:30:05.440,137300,136150,S,,20180518,724.1,93005440,300,217230.0
2018-05-18 09:30:05.950,137877,116186,S,,20180518,724.0,93005950,100,72400.0
2018-05-18 09:30:06.080,137995,116186,S,,20180518,724.0,93006080,100,72400.0
